20088041	CS702	1	25	14	0	3	0	0	0	0
20088041	CS702	2	45	25	0	1	0	13	0	2
20088041	CS702	3	30	6	0	4	0	0	0	1
20084093	CS702	1	25	11	0	7	0	1	0	2
20084093	CS702	2	45	16	2	4	0	7	3	4
20084093	CS702	3	30	7	0	0	0	1	0	1
20084097	CS702	1	25	4	2	0	0	0	0	0
20084097	CS702	2	45	4	0	0	0	2	0	1
20084097	CS702	3	30	0	1	0	1	0	0	1
20085072	CS702	1	25	7	1	10	0	0	0	3
20085072	CS702	2	45	19	0	1	0	12	2	3
20085072	CS702	3	30	1	1	0	1	0	0	1
20084019	CS702	1	25	20	0	10	0	0	0	1
20084019	CS702	2	45	29	0	1	0	27	0	1
20084019	CS702	3	30	13	0	5	0	1	0	1
20084026	CS702	1	25	11	0	5	5	0	5	0
20084026	CS702	2	45	20	0	0	0	13	0	0
20084026	CS702	3	30	4	0	0	8	2	4	0
20084047	CS702	1	25	11	0	13	6	0	0	4
20084047	CS702	2	45	19	1	3	0	19	2	5
20084047	CS702	3	30	1	0	0	1	0	0	0
20087078	CS702	1	25	9	0	13	3	0	3	4
20087078	CS702	2	45	27	0	4	0	13	4	3
20087078	CS702	3	30	1	0	0	1	0	0	0
20084078	CS702	1	25	11.5	1	0	0	0	1	1
20084078	CS702	2	45	19	0	0	0	12	0	1
20084078	CS702	3	30	15	0	4	0	7	0	1
20084059	CS702	1	25	14	0	6	0	0	0	0
20084059	CS702	2	45	19	0	0	0	13	0	1
20084059	CS702	3	30	12	0	5	0	0	0	1
20085070	CS702	1	25	10	0	11	3	0	6	1
20085070	CS702	2	45	22	0	5	0	11	0	2
20085070	CS702	3	30	8	0	3	0	0	1	0
20084036	CS702	1	25	6.5	0	0	0	0	0	5
20084036	CS702	2	45	25	0	0	0	13	3	3
20084036	CS702	3	30	10	0	5	0	2	2	1
20084021	CS702	1	25	8	0	4	4	0	4	5
20084021	CS702	2	45	21	0	0	0	19	0	0
20084021	CS702	3	30	0	0	0	6	0	2	0
20084008	CS702	1	25	11	0	9	5	2	5	4
20084008	CS702	2	45	15	0	2	0	4	1	3
20084008	CS702	3	30	2	0	10	1	5	3	2
20084003	CS702	1	25	11	0	0	3	0	3	4
20084003	CS702	2	45	21	0	0	0	16	1	1
20084003	CS702	3	30	7	0	4	2	0	4	1
20082005	CS702	1	25	10	0	6	0	0	4	2
20082005	CS702	2	45	20	0	0	0	23	1	2
20082005	CS702	3	30	1	0	0	9	0	9	0
20084079	CS702	1	25	8	0	5	0	0	0	0
20084079	CS702	2	45	19	0	0	0	8	0	1
20084079	CS702	3	30	1	0	0	2	0	1	0
20084095	CS702	1	25	12	0	9	0	0	0	2
